,System,Score
rank 1,refA,0.7280296563483881
rank 2,refB,0.46506075436899014
rank 3,chrf_bestmbr,0.45686112567813725
rank 4,bleurt_bestmbr,0.454022031981905
rank 5,Online-A,0.4539853883798535
rank 6,OpenNMT,0.4533110945392422
rank 7,bleu_bestmbr,0.4525655336568916
rank 8,Online-W,0.4523187188039701
rank 9,Online-B,0.4514764145032375
rank 10,JDExploreAcademy,0.4511878287855202
rank 11,comet_bestmbr,0.45058781926629293
rank 12,Lan-Bridge,0.45056236562275837
rank 13,Online-G,0.4446343409097947
rank 14,Online-Y,0.44125153462425526
rank 15,PROMT,0.43990053186677514
rank 16,QUARTZ_TuneReranking,0.4338117523992044
rank 17,M2M100_1.2B-B4,0.39128055871554457
