,System,Score
rank 1,refA,0.2711027866537443
rank 2,refB,0.18799999649281937
rank 3,OpenNMT,0.18122664658851415
rank 4,bleurt_bestmbr,0.18069310096243804
rank 5,comet_bestmbr,0.17721763443179286
rank 6,QUARTZ_TuneReranking,0.1754367767243729
rank 7,Online-A,0.17450248004134034
rank 8,Online-W,0.17407665784368745
rank 9,JDExploreAcademy,0.17287516737504555
rank 10,chrf_bestmbr,0.17163277438998378
rank 11,Lan-Bridge,0.17065164123581458
rank 12,Online-G,0.16987626474397416
rank 13,Online-B,0.1695600340884489
rank 14,bleu_bestmbr,0.16933117821703586
rank 15,PROMT,0.169209039902994
rank 16,Online-Y,0.16857581564823426
rank 17,M2M100_1.2B-B4,0.14955808196925532
