,System,Score
rank 1,refA,0.5449620978749189
rank 2,Online-W,0.23850915979309217
rank 3,JDExploreAcademy,0.2297181831530061
rank 4,bleu_bestmbr,0.22960494423683128
rank 5,chrf_bestmbr,0.22959300565568444
rank 6,Online-Y,0.22881267968307833
rank 7,Online-B,0.22839260072956094
rank 8,Lan-Bridge,0.22421069941581281
rank 9,Online-A,0.22345520658750237
rank 10,Online-G,0.2214900929604506
rank 11,refB,0.22076462697434798
rank 12,comet_bestmbr,0.2207234276557967
rank 13,PROMT,0.2197308312541801
rank 14,QUARTZ_TuneReranking,0.21853223162877602
rank 15,bleurt_bestmbr,0.21558325490856148
rank 16,OpenNMT,0.21266891982292574
rank 17,M2M100_1.2B-B4,0.19919761611130804
