,System,Score
rank 1,refB,1.7707047958322242
rank 2,comet_bestmbr,1.2471766357249554
rank 3,bleurt_bestmbr,1.237084042003993
rank 4,chrf_bestmbr,1.2280329060397592
rank 5,Online-W,1.2189317348095572
rank 6,refA,1.2182429570014228
rank 7,Lan-Bridge,1.2174048810518363
rank 8,Online-B,1.2172111891742217
rank 9,Online-Y,1.2136268047065022
rank 10,bleu_bestmbr,1.2096400642988328
rank 11,QUARTZ_TuneReranking,1.206173152715804
rank 12,Online-G,1.2053578826344702
rank 13,Online-A,1.2046739220664557
rank 14,JDExploreAcademy,1.2018913814632568
rank 15,PROMT,1.1835775535056432
rank 16,OpenNMT,1.181863622192409
rank 17,M2M100_1.2B-B4,1.153530362979531
