,System,Score
rank 1,refB,0.7594585258299115
rank 2,chrf_bestmbr,0.6326549240887651
rank 3,bleurt_bestmbr,0.6319042961619815
rank 4,Online-W,0.6304396474400589
rank 5,comet_bestmbr,0.6293796843920861
rank 6,JDExploreAcademy,0.6289676635749375
rank 7,Online-Y,0.6277644314699442
rank 8,Online-A,0.62718569681368
rank 9,Online-B,0.6269187872998551
rank 10,bleu_bestmbr,0.6263916912521522
rank 11,Online-G,0.6254963495680631
rank 12,QUARTZ_TuneReranking,0.6252785267932669
rank 13,OpenNMT,0.6236283829586984
rank 14,refA,0.6227531169702764
rank 15,PROMT,0.6215945468459743
rank 16,M2M100_1.2B-B4,0.6125408390452523
rank 17,Lan-Bridge,0.6070883098334433
