,System,Score
rank 1,refB,0.8295420368421
rank 2,refA,0.6805509787478158
rank 3,bleurt_bestmbr,0.6681739091945029
rank 4,comet_bestmbr,0.6637709059097251
rank 5,Online-W,0.6626547858895292
rank 6,chrf_bestmbr,0.6603245375512758
rank 7,OpenNMT,0.659142566894597
rank 8,Online-B,0.6579978234420703
rank 9,JDExploreAcademy,0.6565495027830353
rank 10,Lan-Bridge,0.6553924797538508
rank 11,QUARTZ_TuneReranking,0.6552887291408431
rank 12,Online-A,0.655234710920196
rank 13,Online-Y,0.6534279645902312
rank 14,bleu_bestmbr,0.6529257416140847
rank 15,Online-G,0.6474314396845785
rank 16,PROMT,0.6365002306485582
rank 17,M2M100_1.2B-B4,0.5981308517882925
