,System,Score
rank 1,refA,0.2792970612837626
rank 2,Online-W,0.24255365258281097
rank 3,comet_bestmbr,0.24011238828333206
rank 4,refB,0.23787166590150122
rank 5,bleurt_bestmbr,0.2369312653117465
rank 6,Online-Y,0.23657402843689077
rank 7,chrf_bestmbr,0.23627712957757627
rank 8,JDExploreAcademy,0.23610297159291974
rank 9,QUARTZ_TuneReranking,0.2354902584619994
rank 10,Online-A,0.2339396524262695
rank 11,bleu_bestmbr,0.23388656729340612
rank 12,Online-B,0.23387310496704022
rank 13,Online-G,0.2331407609638647
rank 14,Lan-Bridge,0.23252449334060196
rank 15,PROMT,0.23153023393978825
rank 16,OpenNMT,0.22841447985881677
rank 17,M2M100_1.2B-B4,0.22275844717028898
