,System,Score
rank 1,refA,1.9412337313652326
rank 2,JDExploreAcademy,0.9833072118878433
rank 3,bleu_bestmbr,0.9804909709571716
rank 4,chrf_bestmbr,0.9774372945002717
rank 5,Online-W,0.973732021659457
rank 6,Online-B,0.9680983346530185
rank 7,Online-A,0.9512175967116961
rank 8,Online-Y,0.9507110835764112
rank 9,Online-G,0.9453399237724217
rank 10,PROMT,0.9414035654709778
rank 11,OpenNMT,0.9367590398937359
rank 12,comet_bestmbr,0.9350029466437955
rank 13,QUARTZ_TuneReranking,0.9270798238858489
rank 14,bleurt_bestmbr,0.9261594675671597
rank 15,Lan-Bridge,0.891163397258363
rank 16,refB,0.8647507793913937
rank 17,M2M100_1.2B-B4,0.8568055972925444
