,System,Score
rank 1,refB,0.25223031167187154
rank 2,comet_bestmbr,0.2476443728287203
rank 3,bleurt_bestmbr,0.24616905180852058
rank 4,chrf_bestmbr,0.2439001087953849
rank 5,refA,0.24343216098151593
rank 6,Online-G,0.2419967730588646
rank 7,bleu_bestmbr,0.24010662468309454
rank 8,Online-Y,0.23986836735252634
rank 9,LanguageX,0.23964428745191693
rank 10,AISP-SJTU,0.2385939871770856
rank 11,JDExploreAcademy,0.2384795334662044
rank 12,HuaweiTSC,0.23832083708971205
rank 13,Online-B,0.2377906761743034
rank 14,Lan-Bridge,0.23716360221039207
rank 15,DLUT,0.23567894032258324
rank 16,QUARTZ_TuneReranking,0.23451034837400261
rank 17,Online-A,0.23433060796520497
rank 18,Online-W,0.2336852580665432
rank 19,NiuTrans,0.23293297749297528
rank 20,M2M100_1.2B-B4,0.22549879338457882
