,System,Score
rank 1,refA,0.5733779741989864
rank 2,refB,0.3295245379397759
rank 3,chrf_bestmbr,0.22853729818918705
rank 4,bleurt_bestmbr,0.22679472382272922
rank 5,bleu_bestmbr,0.22623833995624595
rank 6,Online-G,0.22388004473026718
rank 7,LanguageX,0.22080063284275891
rank 8,Online-B,0.2202859009931599
rank 9,Lan-Bridge,0.2197496114429845
rank 10,JDExploreAcademy,0.21838998950417013
rank 11,comet_bestmbr,0.21661843963942545
rank 12,Online-Y,0.2149158304137502
rank 13,AISP-SJTU,0.21424825556898058
rank 14,HuaweiTSC,0.212330323634512
rank 15,Online-A,0.2038544833685483
rank 16,DLUT,0.19764572011458117
rank 17,NiuTrans,0.1953684861211349
rank 18,Online-W,0.19297543750254118
rank 19,M2M100_1.2B-B4,0.1715889412816283
rank 20,QUARTZ_TuneReranking,0.1666187613759781
