,System,Score
rank 1,refB,1.9314389392968916
rank 2,refA,1.1084699847121244
rank 3,chrf_bestmbr,0.6497574006196585
rank 4,bleurt_bestmbr,0.6476098851381556
rank 5,bleu_bestmbr,0.6400991092526902
rank 6,Online-G,0.632558688505293
rank 7,Lan-Bridge,0.6274802447743236
rank 8,JDExploreAcademy,0.6244539751231374
rank 9,comet_bestmbr,0.6203496532065444
rank 10,LanguageX,0.6200036856637238
rank 11,Online-B,0.6189304955286675
rank 12,AISP-SJTU,0.5994748418758726
rank 13,Online-Y,0.5928089190240502
rank 14,HuaweiTSC,0.5855595515206053
rank 15,Online-A,0.535890893837662
rank 16,DLUT,0.5255693143378259
rank 17,NiuTrans,0.5101879468849484
rank 18,Online-W,0.4927661280462825
rank 19,M2M100_1.2B-B4,0.4179047083493376
rank 20,QUARTZ_TuneReranking,0.36988809264640415
