,System,Score
rank 1,refA,3.983476814293274
rank 2,refB,2.259070878763043
rank 3,bleu_bestmbr,1.3887896580946775
rank 4,chrf_bestmbr,1.3866436309722068
rank 5,bleurt_bestmbr,1.3652646261380266
rank 6,Online-G,1.3473561461522467
rank 7,LanguageX,1.3420185657116586
rank 8,Online-B,1.328976690370724
rank 9,Lan-Bridge,1.3234695997332984
rank 10,JDExploreAcademy,1.3231270850374082
rank 11,AISP-SJTU,1.2881937517591004
rank 12,Online-Y,1.283456970177737
rank 13,HuaweiTSC,1.2708318273868167
rank 14,comet_bestmbr,1.2692411478336119
rank 15,Online-A,1.203830669815615
rank 16,DLUT,1.1428877054950735
rank 17,NiuTrans,1.1382825581641711
rank 18,Online-W,1.1216441493058176
rank 19,M2M100_1.2B-B4,0.9346882044885221
rank 20,QUARTZ_TuneReranking,0.8137286272062975
