,System,Score
rank 1,refA,0.8242008483790936
rank 2,refB,0.6801912245715634
rank 3,bleurt_bestmbr,0.671215595542364
rank 4,OpenNMT,0.6675047537829271
rank 5,comet_bestmbr,0.6635070501458536
rank 6,Online-A,0.6629228555667134
rank 7,QUARTZ_TuneReranking,0.6619910724034008
rank 8,chrf_bestmbr,0.660836134553326
rank 9,Online-W,0.66075986789447
rank 10,JDExploreAcademy,0.6599861896983831
rank 11,Online-B,0.657736137466567
rank 12,bleu_bestmbr,0.6567706963292094
rank 13,Lan-Bridge,0.6564559737036852
rank 14,Online-G,0.6553785617999992
rank 15,Online-Y,0.6551848207017077
rank 16,PROMT,0.652083906794265
rank 17,M2M100_1.2B-B4,0.6125745107624321
