,System,Score
rank 1,refA,0.5059332084072415
rank 2,refB,0.26389478535612615
rank 3,JDExploreAcademy,0.22674972463707
rank 4,LanguageX,0.22568993173536514
rank 5,Online-G,0.22315010394405535
rank 6,bleurt_bestmbr,0.22301130214074397
rank 7,AISP-SJTU,0.22268416845116315
rank 8,HuaweiTSC,0.22259301089985123
rank 9,chrf_bestmbr,0.22256515909403235
rank 10,bleu_bestmbr,0.22077293374513918
rank 11,Online-Y,0.21948564591242906
rank 12,Online-B,0.21784235667137913
rank 13,Online-A,0.2169311133693753
rank 14,Lan-Bridge,0.21534109953452307
rank 15,DLUT,0.21416677106929966
rank 16,NiuTrans,0.21201111463490455
rank 17,comet_bestmbr,0.2091677360676496
rank 18,Online-W,0.20735198949963637
rank 19,M2M100_1.2B-B4,0.19679165593760548
rank 20,QUARTZ_TuneReranking,0.1939412465534878
