,System,Score
rank 1,refB,0.591998707790214
rank 2,Online-W,0.2649363131858303
rank 3,Online-Y,0.2649140579820947
rank 4,chrf_bestmbr,0.2648855470295979
rank 5,Online-B,0.26398262001310563
rank 6,bleu_bestmbr,0.2636770447084425
rank 7,JDExploreAcademy,0.2596076216415147
rank 8,Online-A,0.2595102076401015
rank 9,Lan-Bridge,0.2583915634256607
rank 10,Online-G,0.25590886526590084
rank 11,PROMT,0.25354365857563693
rank 12,comet_bestmbr,0.2520266120486304
rank 13,bleurt_bestmbr,0.2471455230632998
rank 14,refA,0.24613553311565592
rank 15,OpenNMT,0.24494987704023008
rank 16,QUARTZ_TuneReranking,0.24329506390225006
rank 17,M2M100_1.2B-B4,0.23039083508049477
