,System,Score
rank 1,refB,0.5721118541950896
rank 2,refA,0.3288806728958395
rank 3,chrf_bestmbr,0.2169655089270381
rank 4,bleurt_bestmbr,0.21478109002070586
rank 5,bleu_bestmbr,0.2130356166160136
rank 6,Online-G,0.21238682273494794
rank 7,Lan-Bridge,0.21006147484932028
rank 8,JDExploreAcademy,0.20997562015981902
rank 9,LanguageX,0.20935814331106353
rank 10,Online-B,0.20881056771324696
rank 11,comet_bestmbr,0.20490757961713266
rank 12,AISP-SJTU,0.20421996231221065
rank 13,Online-Y,0.20230850335140185
rank 14,HuaweiTSC,0.20112752562336578
rank 15,Online-A,0.19142862323975937
rank 16,DLUT,0.18751548824001668
rank 17,NiuTrans,0.18508508515467084
rank 18,Online-W,0.1817309763597237
rank 19,M2M100_1.2B-B4,0.16257520327686487
rank 20,QUARTZ_TuneReranking,0.1556327413571898
