,System,Score
rank 1,refB,0.2269300021826263
rank 2,comet_bestmbr,0.15838194372879544
rank 3,bleurt_bestmbr,0.15831464787170288
rank 4,Online-W,0.15595091041903178
rank 5,QUARTZ_TuneReranking,0.15518986794946102
rank 6,chrf_bestmbr,0.15485664287947573
rank 7,refA,0.15357963862093627
rank 8,Online-Y,0.15317218529425558
rank 9,Online-G,0.1528008459674244
rank 10,Online-A,0.15233695028363425
rank 11,bleu_bestmbr,0.15210555516028407
rank 12,Online-B,0.15196953962313
rank 13,JDExploreAcademy,0.15181883526242945
rank 14,OpenNMT,0.1506341009108473
rank 15,PROMT,0.14949864707556332
rank 16,M2M100_1.2B-B4,0.14754894176563435
rank 17,Lan-Bridge,0.14265602697438529
