,System,Score
rank 1,refA,0.571436820211651
rank 2,refB,0.2824375078381671
rank 3,OpenNMT,0.27481386694492294
rank 4,chrf_bestmbr,0.2741715635823673
rank 5,bleu_bestmbr,0.271533334362684
rank 6,Online-W,0.27123424980219396
rank 7,bleurt_bestmbr,0.27121681208999193
rank 8,Online-A,0.27085038881101203
rank 9,comet_bestmbr,0.2699142803343158
rank 10,JDExploreAcademy,0.2697389754122536
rank 11,Online-B,0.26951650954084144
rank 12,Lan-Bridge,0.2687026448166377
rank 13,Online-G,0.26256354775582935
rank 14,PROMT,0.2604735529628986
rank 15,Online-Y,0.25836930589279816
rank 16,QUARTZ_TuneReranking,0.24920052804294693
rank 17,M2M100_1.2B-B4,0.21957892545927596
