,System,Score
rank 1,refA,2.1705475940091077
rank 2,chrf_bestmbr,1.1098591007865246
rank 3,bleu_bestmbr,1.1057127987165143
rank 4,Online-B,1.1036055764527124
rank 5,Online-Y,1.1027921136515608
rank 6,Online-G,1.1000270926671716
rank 7,Lan-Bridge,1.0948939782632907
rank 8,Online-W,1.0890565603971818
rank 9,Online-A,1.0717850945968244
rank 10,JDExploreAcademy,1.071481078451241
rank 11,comet_bestmbr,1.0667540217832807
rank 12,HuaweiTSC,1.0273152492922184
rank 13,eTranslation,1.0173806882614207
rank 14,SRPOL,0.9908178518314198
rank 15,PROMT,0.9863735912959317
rank 16,M2M100_1.2B-B4,0.9691593258988904
rank 17,QUARTZ_TuneReranking,0.9231463079429247
