,System,Score
rank 1,refA,0.8258363891882328
rank 2,comet_bestmbr,0.6906538273578315
rank 3,chrf_bestmbr,0.6840876856206245
rank 4,Online-W,0.6837602983709903
rank 5,Online-G,0.682915941866901
rank 6,Online-Y,0.6793173753144254
rank 7,Online-B,0.6775423475139857
rank 8,bleu_bestmbr,0.6760455008988409
rank 9,Lan-Bridge,0.6742433081801814
rank 10,Online-A,0.6740511813787838
rank 11,JDExploreAcademy,0.6718883556769925
rank 12,HuaweiTSC,0.6665017127221137
rank 13,eTranslation,0.6634218152213139
rank 14,QUARTZ_TuneReranking,0.6616512848599788
rank 15,PROMT,0.6574398048632148
rank 16,SRPOL,0.6552404550762588
rank 17,M2M100_1.2B-B4,0.6529606255353296
