,System,Score
rank 1,refA,0.7480378921872459
rank 2,Online-Y,0.362859772058078
rank 3,Online-B,0.3576355309060647
rank 4,bleu_bestmbr,0.3524603086546601
rank 5,chrf_bestmbr,0.3501647561737404
rank 6,comet_bestmbr,0.3366080130128498
rank 7,Lan-Bridge,0.3289090900453173
rank 8,Online-W,0.3275306495429066
rank 9,Online-G,0.31975837816916464
rank 10,Online-A,0.31694096076789274
rank 11,JDExploreAcademy,0.30436833312868566
rank 12,PROMT,0.30182503234483604
rank 13,SRPOL,0.29859193010313156
rank 14,eTranslation,0.2774746153410496
rank 15,HuaweiTSC,0.2766632425220053
rank 16,M2M100_1.2B-B4,0.23586317025034242
rank 17,QUARTZ_TuneReranking,0.21158782889290256
