,System,Score
rank 1,refB,0.7579276820539105
rank 2,refA,0.6653475253681301
rank 3,bleurt_bestmbr,0.6372117702341222
rank 4,chrf_bestmbr,0.6367507397446224
rank 5,Online-G,0.6318885494420708
rank 6,comet_bestmbr,0.631476590868509
rank 7,QUARTZ_TuneReranking,0.6250272555437845
rank 8,Online-B,0.6241683976272767
rank 9,bleu_bestmbr,0.6230129499529922
rank 10,JDExploreAcademy,0.6210923155106158
rank 11,LanguageX,0.6207329204148166
rank 12,Lan-Bridge,0.6204696288728694
rank 13,Online-Y,0.6201138876790662
rank 14,HuaweiTSC,0.6170534811075915
rank 15,AISP-SJTU,0.6161331812468195
rank 16,Online-A,0.6079844196274686
rank 17,DLUT,0.6064149598926022
rank 18,NiuTrans,0.5996187466617193
rank 19,Online-W,0.5980685950204505
rank 20,M2M100_1.2B-B4,0.5830895334111904
