,System,Score
rank 1,refB,0.2879528742232465
rank 2,comet_bestmbr,0.26634839061198745
rank 3,bleurt_bestmbr,0.26427827015195454
rank 4,chrf_bestmbr,0.2639796334936887
rank 5,Online-B,0.26233004816324584
rank 6,Online-Y,0.2621188895429549
rank 7,Online-W,0.2620461074872261
rank 8,Lan-Bridge,0.26166286371386044
rank 9,bleu_bestmbr,0.2613981699298166
rank 10,refA,0.26098517826362083
rank 11,Online-G,0.26038596759252913
rank 12,JDExploreAcademy,0.2603522967632319
rank 13,QUARTZ_TuneReranking,0.2597104442415646
rank 14,Online-A,0.25968585912821945
rank 15,PROMT,0.2567569120706022
rank 16,OpenNMT,0.25619136113046415
rank 17,M2M100_1.2B-B4,0.25104725417972035
