,System,Score
rank 1,refB,0.7083910512501844
rank 2,chrf_bestmbr,0.33818383885643166
rank 3,Online-B,0.3378837765425099
rank 4,bleu_bestmbr,0.33767716247989554
rank 5,Lan-Bridge,0.337508697703543
rank 6,Online-Y,0.33252524698325103
rank 7,Online-G,0.3324515842148079
rank 8,Online-A,0.329800839778474
rank 9,JDExploreAcademy,0.32450770403095214
rank 10,Online-W,0.32232031483170814
rank 11,comet_bestmbr,0.3167173525534373
rank 12,PROMT,0.3152185253216843
rank 13,bleurt_bestmbr,0.3061429996348533
rank 14,OpenNMT,0.3059325952297686
rank 15,refA,0.3039648693538005
rank 16,QUARTZ_TuneReranking,0.3029062885871946
rank 17,M2M100_1.2B-B4,0.285829680252955
