,System,Score
rank 1,refB,0.6011993035290796
rank 2,chrf_bestmbr,0.3090873745614215
rank 3,Lan-Bridge,0.30761994079245586
rank 4,Online-B,0.3075546671289381
rank 5,bleu_bestmbr,0.3068614793682953
rank 6,Online-Y,0.30380152979544073
rank 7,Online-G,0.30346052467840195
rank 8,Online-A,0.3019470714943432
rank 9,Online-W,0.298402883862906
rank 10,JDExploreAcademy,0.2980007220807969
rank 11,comet_bestmbr,0.29582817517521015
rank 12,PROMT,0.29118642132444
rank 13,bleurt_bestmbr,0.28911548492429506
rank 14,refA,0.2862462085267059
rank 15,OpenNMT,0.28533453438905065
rank 16,QUARTZ_TuneReranking,0.2849090799393273
rank 17,M2M100_1.2B-B4,0.2709350883284281
