,System,Score
rank 1,refB,0.616105031445947
rank 2,refA,0.3180565930163972
rank 3,HuaweiTSC,0.23298299176451848
rank 4,Online-G,0.21440571115106571
rank 5,Online-W,0.2109365268711835
rank 6,LanguageX,0.2098030013930086
rank 7,Lan-Bridge,0.20643260170541358
rank 8,AISP-SJTU,0.2053703274383048
rank 9,comet_bestmbr,0.20534605816218424
rank 10,chrf_bestmbr,0.20476484019486327
rank 11,JDExploreAcademy,0.20168282526062817
rank 12,bleurt_bestmbr,0.19937353772810332
rank 13,Online-B,0.193644494993991
rank 14,Online-Y,0.19074083449729343
rank 15,Online-A,0.1905629381043119
rank 16,bleu_bestmbr,0.18827162533768838
rank 17,NiuTrans,0.1855497014686509
rank 18,DLUT,0.18081644031314711
rank 19,QUARTZ_TuneReranking,0.1692322210507962
rank 20,M2M100_1.2B-B4,0.1672624596489707
