,System,Score
rank 1,refB,0.2668309014334667
rank 2,QUARTZ_TuneReranking,0.21082432662216594
rank 3,refA,0.1885359644276246
rank 4,HuaweiTSC,0.16485031062380934
rank 5,comet_bestmbr,0.15587046566456436
rank 6,Online-G,0.15581053334062905
rank 7,Online-W,0.15464289688750663
rank 8,Lan-Bridge,0.15100923481158124
rank 9,LanguageX,0.15092978300767218
rank 10,AISP-SJTU,0.1506042680564092
rank 11,bleurt_bestmbr,0.14877471942457535
rank 12,Online-A,0.14715569783551846
rank 13,chrf_bestmbr,0.14691080751843413
rank 14,Online-Y,0.1459750946174865
rank 15,JDExploreAcademy,0.1446423790689491
rank 16,Online-B,0.14057951093896795
rank 17,NiuTrans,0.14014781092963605
rank 18,DLUT,0.13941597197568184
rank 19,bleu_bestmbr,0.13450839558177055
rank 20,M2M100_1.2B-B4,0.13427191822850673
