,System,Score
rank 1,refB,0.3062514848332607
rank 2,refA,0.2723540268395826
rank 3,bleurt_bestmbr,0.2663178590411324
rank 4,comet_bestmbr,0.2643318393146278
rank 5,Online-W,0.2619430472036019
rank 6,OpenNMT,0.26151320055711647
rank 7,chrf_bestmbr,0.2591772632195656
rank 8,QUARTZ_TuneReranking,0.2588611636619592
rank 9,JDExploreAcademy,0.2583777456946626
rank 10,Online-B,0.2578824439492126
rank 11,Online-A,0.257122318456902
rank 12,Lan-Bridge,0.2570711374126969
rank 13,bleu_bestmbr,0.25632800605385847
rank 14,Online-Y,0.2559533332706524
rank 15,Online-G,0.25357063730278623
rank 16,PROMT,0.24916355083000696
rank 17,M2M100_1.2B-B4,0.23177655624621396
