,System,Score
rank 1,refA,0.7012537397244261
rank 2,Online-B,0.2863194272706694
rank 3,chrf_bestmbr,0.28620979251345285
rank 4,bleu_bestmbr,0.2861057232678599
rank 5,Online-G,0.2792005968392965
rank 6,Online-W,0.2781293984188009
rank 7,Online-A,0.2762617315480601
rank 8,JDExploreAcademy,0.27578309488322994
rank 9,comet_bestmbr,0.2728801430699352
rank 10,HuaweiTSC,0.26952938086843936
rank 11,Online-Y,0.2686036989510429
rank 12,SRPOL,0.26821783543058014
rank 13,Lan-Bridge,0.2666399157021649
rank 14,PROMT,0.26370028869534456
rank 15,eTranslation,0.2627638030007526
rank 16,QUARTZ_TuneReranking,0.2553648896383106
rank 17,M2M100_1.2B-B4,0.24981085075015214
