,System,Score
rank 1,refA,0.7127246875850033
rank 2,bleurt_bestmbr,0.6278600045239277
rank 3,chrf_bestmbr,0.6263189697774425
rank 4,Online-G,0.6206946006709542
rank 5,QUARTZ_TuneReranking,0.6200228617789627
rank 6,refB,0.6188025089228494
rank 7,Online-Y,0.6186864766247346
rank 8,comet_bestmbr,0.6186409114810438
rank 9,LanguageX,0.618588698150482
rank 10,HuaweiTSC,0.6172636020431116
rank 11,JDExploreAcademy,0.6164493222194923
rank 12,AISP-SJTU,0.6163672235497718
rank 13,DLUT,0.6162428334085682
rank 14,bleu_bestmbr,0.6160856345467338
rank 15,Online-B,0.6152545833495092
rank 16,Online-A,0.6140572001899682
rank 17,Online-W,0.6087696991362026
rank 18,NiuTrans,0.6062414723221407
rank 19,Lan-Bridge,0.6049172953317844
rank 20,M2M100_1.2B-B4,0.5952951723952945
