,System,Score
rank 1,refB,0.7474322342362753
rank 2,chrf_bestmbr,0.6383161818090047
rank 3,bleurt_bestmbr,0.6381871861052199
rank 4,refA,0.635953710672577
rank 5,Online-G,0.6345635013522788
rank 6,comet_bestmbr,0.6323566598006918
rank 7,Online-Y,0.6295739406647914
rank 8,LanguageX,0.6293274313137932
rank 9,bleu_bestmbr,0.6284518967652661
rank 10,Online-B,0.6270913340289216
rank 11,JDExploreAcademy,0.6269917860293006
rank 12,HuaweiTSC,0.6267702357526299
rank 13,AISP-SJTU,0.6267248310900326
rank 14,Lan-Bridge,0.623102233839954
rank 15,DLUT,0.6218292299877554
rank 16,Online-A,0.6208702571856765
rank 17,QUARTZ_TuneReranking,0.6190692617417752
rank 18,Online-W,0.6183462134330456
rank 19,NiuTrans,0.6183275405689855
rank 20,M2M100_1.2B-B4,0.6030085191005338
