,System,Score
rank 1,refA,0.6178314295928491
rank 2,chrf_bestmbr,0.3124383864346937
rank 3,bleu_bestmbr,0.3103658616254317
rank 4,Online-G,0.3101687363439975
rank 5,Online-B,0.3101050173320723
rank 6,Online-Y,0.30942545640711383
rank 7,Lan-Bridge,0.30839479743231274
rank 8,Online-W,0.306402041069277
rank 9,JDExploreAcademy,0.303810276951238
rank 10,Online-A,0.30306176841431637
rank 11,comet_bestmbr,0.29917392672595566
rank 12,HuaweiTSC,0.2924369342130963
rank 13,eTranslation,0.2912553206598666
rank 14,SRPOL,0.28493143671212545
rank 15,PROMT,0.2834618189500034
rank 16,M2M100_1.2B-B4,0.2785292299753287
rank 17,QUARTZ_TuneReranking,0.2657954567399355
