,System,Score
rank 1,refB,0.3062514847454253
rank 2,refA,0.2723540268044485
rank 3,bleurt_bestmbr,0.2663178586195228
rank 4,comet_bestmbr,0.2643318397713714
rank 5,Online-W,0.2619430475725103
rank 6,OpenNMT,0.26151320011793977
rank 7,chrf_bestmbr,0.2591772627803889
rank 8,QUARTZ_TuneReranking,0.25886116332818493
rank 9,JDExploreAcademy,0.25837774590546736
rank 10,Online-B,0.25788244368570656
rank 11,Online-A,0.25712231865013974
rank 12,Lan-Bridge,0.25707113688568484
rank 13,bleu_bestmbr,0.2563280059133219
rank 14,Online-Y,0.25595333432467643
rank 15,Online-G,0.2535706372149508
rank 16,PROMT,0.24916355039083027
rank 17,M2M100_1.2B-B4,0.23177655617594572
