,System,Score
rank 1,refB,0.04421436817613395
rank 2,refA,0.01146749243674978
rank 3,bleurt_bestmbr,0.008095060285277194
rank 4,comet_bestmbr,0.007279652732901701
rank 5,OpenNMT,0.004853865504954131
rank 6,QUARTZ_TuneReranking,0.00462110319082338
rank 7,Online-W,0.004366466745665987
rank 8,JDExploreAcademy,0.0019283135016025918
rank 9,chrf_bestmbr,0.0013806881926010175
rank 10,Online-B,0.0012131833097898431
rank 11,Online-Y,0.001023762831634253
rank 12,Online-A,0.000837943710672695
rank 13,Lan-Bridge,0.0001803930449114485
rank 14,bleu_bestmbr,-0.00026819077472742654
rank 15,Online-G,-0.0016850406389804506
rank 16,PROMT,-0.0032424226793269346
rank 17,M2M100_1.2B-B4,-0.013661787475976636
