,System,Score
rank 1,refA,0.7690098899160589
rank 2,JDExploreAcademy,0.6358981614516751
rank 3,chrf_bestmbr,0.6355219913665346
rank 4,LanguageX,0.6332834329375011
rank 5,Online-G,0.6326192479632535
rank 6,bleurt_bestmbr,0.6308291004534251
rank 7,AISP-SJTU,0.6286285613183721
rank 8,bleu_bestmbr,0.6278669872866223
rank 9,Online-B,0.6277515984782736
rank 10,HuaweiTSC,0.6274299418849729
rank 11,Online-Y,0.6248547405679926
rank 12,NiuTrans,0.622338990720235
rank 13,Lan-Bridge,0.62216860913674
rank 14,Online-A,0.6209187687053512
rank 15,DLUT,0.6182277405306348
rank 16,refB,0.6169288701737311
rank 17,Online-W,0.6165434375548737
rank 18,comet_bestmbr,0.6143305229778847
rank 19,QUARTZ_TuneReranking,0.6105748689918896
rank 20,M2M100_1.2B-B4,0.601136991942679
