,System,Score
rank 1,refB,1.4348929327022215
rank 2,comet_bestmbr,1.0767574378586544
rank 3,bleurt_bestmbr,1.0690935761927984
rank 4,QUARTZ_TuneReranking,1.0586511921906165
rank 5,chrf_bestmbr,1.0549299917720674
rank 6,Online-G,1.0385762584729452
rank 7,DLUT,1.0373093073129414
rank 8,Online-Y,1.0372992204692488
rank 9,HuaweiTSC,1.0339856922840212
rank 10,JDExploreAcademy,1.032842898216742
rank 11,LanguageX,1.0321719798519668
rank 12,AISP-SJTU,1.0268774550020334
rank 13,bleu_bestmbr,1.0244939403195388
rank 14,Online-A,1.022509951066681
rank 15,Online-B,1.020826929209602
rank 16,Online-W,1.014489721209595
rank 17,NiuTrans,1.003402127505304
rank 18,Lan-Bridge,0.9922104432586247
rank 19,M2M100_1.2B-B4,0.9894662112213527
rank 20,refA,0.9533701418635838
