,System,Score
rank 1,refB,0.7272941636005508
rank 2,refA,0.640731821075932
rank 3,chrf_bestmbr,0.6364905752393417
rank 4,bleurt_bestmbr,0.6357583214974704
rank 5,QUARTZ_TuneReranking,0.6350151651118952
rank 6,Online-G,0.6335857894240706
rank 7,LanguageX,0.6314373019514284
rank 8,HuaweiTSC,0.6306950620842763
rank 9,Online-Y,0.630442579809344
rank 10,JDExploreAcademy,0.630412407513575
rank 11,DLUT,0.6292838062777442
rank 12,AISP-SJTU,0.6292254052938815
rank 13,Online-A,0.6282583991323819
rank 14,comet_bestmbr,0.6274785928428791
rank 15,Online-B,0.627218278925405
rank 16,bleu_bestmbr,0.6259847304149976
rank 17,NiuTrans,0.6214238907939692
rank 18,Online-W,0.6214221785367297
rank 19,Lan-Bridge,0.6197181759376683
rank 20,M2M100_1.2B-B4,0.6121781966064267
