,System,Score
rank 1,refA,0.6732759792056898
rank 2,JDExploreAcademy,0.33321167451295103
rank 3,LanguageX,0.31411473592082956
rank 4,AISP-SJTU,0.3016779482030279
rank 5,Online-G,0.2980471088448386
rank 6,bleu_bestmbr,0.2951756185719943
rank 7,chrf_bestmbr,0.29258938622287406
rank 8,Online-B,0.2904759679987263
rank 9,HuaweiTSC,0.2894267443234728
rank 10,bleurt_bestmbr,0.2878996417429888
rank 11,Lan-Bridge,0.28645622101260887
rank 12,Online-Y,0.27646665597128295
rank 13,Online-A,0.27139578080606014
rank 14,NiuTrans,0.2644708086612822
rank 15,DLUT,0.2576493098934874
rank 16,comet_bestmbr,0.2512786601154288
rank 17,Online-W,0.24464589414885315
rank 18,refB,0.23065081074894364
rank 19,M2M100_1.2B-B4,0.22755494548705416
rank 20,QUARTZ_TuneReranking,0.22450153291236224
