,System,Score
rank 1,refA,2.393970694865946
rank 2,chrf_bestmbr,1.2800109509247184
rank 3,Online-B,1.2785106176968783
rank 4,bleu_bestmbr,1.276065751428105
rank 5,Online-W,1.2651275389213028
rank 6,Online-G,1.259552133741001
rank 7,comet_bestmbr,1.2566921265741005
rank 8,JDExploreAcademy,1.2463306231865974
rank 9,Online-A,1.2410684626646924
rank 10,HuaweiTSC,1.2249191081986832
rank 11,SRPOL,1.2150000694908503
rank 12,Online-Y,1.2127172126837968
rank 13,QUARTZ_TuneReranking,1.2018477731748356
rank 14,PROMT,1.1986595068411119
rank 15,eTranslation,1.1958733458825053
rank 16,Lan-Bridge,1.1928979154171206
rank 17,M2M100_1.2B-B4,1.151642584977938
