,System,Score
rank 1,refA,2.11192033607694
rank 2,Online-G,0.9495256406190585
rank 3,chrf_bestmbr,0.9468884342757002
rank 4,bleu_bestmbr,0.938611541203342
rank 5,Online-W,0.9364079149232281
rank 6,JDExploreAcademy,0.9348483399418951
rank 7,Online-B,0.93475408151798
rank 8,Lan-Bridge,0.9092240865334685
rank 9,Online-Y,0.8945189303917982
rank 10,comet_bestmbr,0.8930089533724492
rank 11,Online-A,0.883028287683234
rank 12,SRPOL,0.8362769047678456
rank 13,HuaweiTSC,0.825060534999405
rank 14,PROMT,0.8242778921539656
rank 15,eTranslation,0.8108732008781325
rank 16,QUARTZ_TuneReranking,0.7812453043381
rank 17,M2M100_1.2B-B4,0.7476509073192215
