,System,Score
rank 1,refB,0.6200402830171788
rank 2,refA,0.3201427096604929
rank 3,chrf_bestmbr,0.3116667998741004
rank 4,Online-B,0.3109076988429434
rank 5,Lan-Bridge,0.30934738087736113
rank 6,bleu_bestmbr,0.3088819591185185
rank 7,Online-W,0.3070329016698219
rank 8,JDExploreAcademy,0.30586416058846855
rank 9,bleurt_bestmbr,0.30336765598209375
rank 10,Online-A,0.30327563115205297
rank 11,OpenNMT,0.3010707821156955
rank 12,comet_bestmbr,0.3002854862733021
rank 13,Online-Y,0.29812887586942294
rank 14,Online-G,0.29701208207504265
rank 15,PROMT,0.28436656288572915
rank 16,QUARTZ_TuneReranking,0.27984299435216514
rank 17,M2M100_1.2B-B4,0.24639748545333814
