,System,Score
rank 1,refA,0.7247111801156418
rank 2,refB,0.34343893567599215
rank 3,HuaweiTSC,0.2661146692063324
rank 4,Online-W,0.24362460957332216
rank 5,Online-G,0.23873405638929704
rank 6,LanguageX,0.23522516939179636
rank 7,chrf_bestmbr,0.2334574905308831
rank 8,AISP-SJTU,0.22780538643549444
rank 9,JDExploreAcademy,0.22661509690070325
rank 10,Lan-Bridge,0.22552064825824855
rank 11,comet_bestmbr,0.22275789622043354
rank 12,bleurt_bestmbr,0.21824143628971934
rank 13,bleu_bestmbr,0.21340515731299944
rank 14,Online-B,0.2129417736363385
rank 15,Online-Y,0.21135112652448323
rank 16,NiuTrans,0.20955257219667603
rank 17,Online-A,0.20816654088578815
rank 18,DLUT,0.19805833182414664
rank 19,M2M100_1.2B-B4,0.17093992950855727
rank 20,QUARTZ_TuneReranking,0.11243063205767855
