,System,Score
rank 1,refA,0.5683666967350688
rank 2,refB,0.29244170579053225
rank 3,HuaweiTSC,0.24246464315039745
rank 4,Online-W,0.22353545050153184
rank 5,Online-G,0.21942809845831057
rank 6,LanguageX,0.21698549523285407
rank 7,chrf_bestmbr,0.21438564103894106
rank 8,AISP-SJTU,0.21372527498802948
rank 9,comet_bestmbr,0.21321809393131058
rank 10,Lan-Bridge,0.2123655978707038
rank 11,JDExploreAcademy,0.21103975790036192
rank 12,bleurt_bestmbr,0.20883885575038375
rank 13,Online-Y,0.2031422200545569
rank 14,Online-B,0.20279354506864913
rank 15,Online-A,0.2026509251423412
rank 16,NiuTrans,0.20077609968604523
rank 17,bleu_bestmbr,0.19953727235400645
rank 18,DLUT,0.19445419184600213
rank 19,QUARTZ_TuneReranking,0.1849796423896843
rank 20,M2M100_1.2B-B4,0.182391125440389
