,System,Score
rank 1,refA,0.7829820823367937
rank 2,Online-W,0.6214228239089881
rank 3,comet_bestmbr,0.6103177630815327
rank 4,chrf_bestmbr,0.610300674802049
rank 5,refB,0.6087477527799608
rank 6,JDExploreAcademy,0.6085252739200924
rank 7,Online-Y,0.6078586908851445
rank 8,bleurt_bestmbr,0.6064348560380982
rank 9,Online-B,0.6045856290163284
rank 10,Online-A,0.6037499277495846
rank 11,QUARTZ_TuneReranking,0.6036799417475834
rank 12,bleu_bestmbr,0.6036359100641856
rank 13,Online-G,0.6011954226982275
rank 14,Lan-Bridge,0.6008742545467891
rank 15,PROMT,0.5984863877812745
rank 16,OpenNMT,0.5909532772431814
rank 17,M2M100_1.2B-B4,0.5766657805235302
