,System,Score
rank 1,refA,2.036952516591281
rank 2,Online-W,0.9094968881631489
rank 3,chrf_bestmbr,0.8674879082094864
rank 4,JDExploreAcademy,0.8672735444338324
rank 5,bleu_bestmbr,0.864404892499964
rank 6,Online-Y,0.8634270761872214
rank 7,Online-B,0.8587220265414531
rank 8,Lan-Bridge,0.8366131662207914
rank 9,Online-A,0.832802256007395
rank 10,Online-G,0.828018340478927
rank 11,comet_bestmbr,0.8227408009180863
rank 12,PROMT,0.8131010409650019
rank 13,refB,0.8121518766004411
rank 14,QUARTZ_TuneReranking,0.8048049814671882
rank 15,bleurt_bestmbr,0.7905602593351143
rank 16,OpenNMT,0.777409689412925
rank 17,M2M100_1.2B-B4,0.7118497787185957
