,System,Score
rank 1,refA,0.5739847005663912
rank 2,JDExploreAcademy,0.2906259097723152
rank 3,chrf_bestmbr,0.289108891635852
rank 4,bleu_bestmbr,0.28908185603738235
rank 5,Online-W,0.28782995633693237
rank 6,Online-B,0.2864086783338876
rank 7,Online-A,0.2826088419452866
rank 8,Online-Y,0.28198652958344045
rank 9,Online-G,0.28078949916758333
rank 10,PROMT,0.2800965619963668
rank 11,OpenNMT,0.2795209849364856
rank 12,comet_bestmbr,0.27710540912052684
rank 13,bleurt_bestmbr,0.2766582864550253
rank 14,QUARTZ_TuneReranking,0.2758418010445108
rank 15,Lan-Bridge,0.2707882657226126
rank 16,refB,0.2627836574682928
rank 17,M2M100_1.2B-B4,0.2610714601798347
