,System,Score
rank 1,refA,0.25800429380093465
rank 2,comet_bestmbr,0.1726689844584986
rank 3,Online-G,0.16799201276509962
rank 4,Online-W,0.1661892493164258
rank 5,chrf_bestmbr,0.16579014441843537
rank 6,JDExploreAcademy,0.1650054389141967
rank 7,Online-B,0.1635460438975788
rank 8,QUARTZ_TuneReranking,0.16242715878565298
rank 9,bleu_bestmbr,0.1622030333200303
rank 10,Online-Y,0.16176282592576083
rank 11,Online-A,0.1616556455044886
rank 12,Lan-Bridge,0.16017520020859896
rank 13,SRPOL,0.16005389952246502
rank 14,PROMT,0.15749969370735264
rank 15,eTranslation,0.15713782977347265
rank 16,HuaweiTSC,0.15610291878565924
rank 17,M2M100_1.2B-B4,0.14996247397170404
