,System,Score
rank 1,refA,1.8179303766326058
rank 2,refB,1.0537905834059926
rank 3,JDExploreAcademy,0.8470155170834903
rank 4,LanguageX,0.8399775211931486
rank 5,Online-G,0.8241542690467248
rank 6,AISP-SJTU,0.8227286152942206
rank 7,HuaweiTSC,0.8223762466787581
rank 8,bleurt_bestmbr,0.820410715209156
rank 9,chrf_bestmbr,0.8186897666739216
rank 10,bleu_bestmbr,0.8120993716240255
rank 11,Online-Y,0.8043768150294386
rank 12,Online-B,0.7932878363318661
rank 13,Online-A,0.7901921233534102
rank 14,Lan-Bridge,0.7835033100272759
rank 15,DLUT,0.7736409132949865
rank 16,NiuTrans,0.7626656693182919
rank 17,comet_bestmbr,0.7435464507608043
rank 18,Online-W,0.734174676579822
rank 19,M2M100_1.2B-B4,0.6784065466714566
rank 20,QUARTZ_TuneReranking,0.6535023122163394
