,System,Score
rank 1,refA,0.2880281081238217
rank 2,comet_bestmbr,0.2659687707135806
rank 3,bleurt_bestmbr,0.2642096891487464
rank 4,chrf_bestmbr,0.2620725262573747
rank 5,Online-W,0.2611188053751156
rank 6,Online-B,0.2599698804579121
rank 7,refB,0.25986332999363354
rank 8,Online-Y,0.2598025591907155
rank 9,Lan-Bridge,0.2590491463693239
rank 10,bleu_bestmbr,0.2590156351007934
rank 11,QUARTZ_TuneReranking,0.25852322810633577
rank 12,JDExploreAcademy,0.2583536984128157
rank 13,Online-G,0.25691212972094035
rank 14,Online-A,0.25651429388013897
rank 15,PROMT,0.2548268278456432
rank 16,OpenNMT,0.2523712402424156
rank 17,M2M100_1.2B-B4,0.24814659540296505
