,System,Score
rank 1,refA,0.5533401482555721
rank 2,Online-B,0.2640150408744769
rank 3,chrf_bestmbr,0.263760680894736
rank 4,Lan-Bridge,0.2637043198005565
rank 5,bleu_bestmbr,0.2618727185077828
rank 6,Online-A,0.25908567021138956
rank 7,Online-Y,0.2590240165264535
rank 8,Online-W,0.25867869049799985
rank 9,comet_bestmbr,0.25692794325176166
rank 10,Online-G,0.25637372177458717
rank 11,JDExploreAcademy,0.25573199218766124
rank 12,PROMT,0.24994215340816095
rank 13,bleurt_bestmbr,0.24994009620390262
rank 14,refB,0.24989633301357436
rank 15,QUARTZ_TuneReranking,0.2471337394946105
rank 16,OpenNMT,0.24555235220669833
rank 17,M2M100_1.2B-B4,0.23397309853763534
